year,month,us_state,nerc_region,climate_region,climate_category,anomaly_level,outage_duration,cause_category,demand_loss_mw,customers_affected,total_price,total_sales,total_customers,poppct_urban,popden_urban,areapct_urban,util_realgsp,total_realgsp,util_contri,population,outage_start_datetime,outage_restoration_datetime
2005.0,8.0,California,WECC,West,normal,-0.1,250.0,system operability disruption,,,12.7,26405948.0,14280835.0,94.95,4303.7,5.28,27034,1902194,1.42120099211752,35827943.0,2005-08-25 15:50:00,2005-08-25 20:00:00
2007.0,7.0,California,WECC,West,normal,-0.4,3301.0,public appeal,,,14.08,25005524.0,14684071.0,94.95,4303.7,5.28,29272,1994044,1.46797161948282,36250311.0,2007-07-03 10:59:00,2007-07-05 18:00:00
2005.0,8.0,California,WECC,West,normal,-0.1,249.0,system operability disruption,864.0,409000.0,12.7,26405948.0,14280835.0,94.95,4303.7,5.28,27034,1902194,1.42120099211752,35827943.0,2005-08-25 15:51:00,2005-08-25 20:00:00
2013.0,6.0,California,WECC,West,normal,-0.2,164.0,equipment failure,240.0,65255.0,15.84,21981278.0,15107549.0,94.95,4303.7,5.28,27856,2055578,1.35514196007157,38414128.0,2013-06-28 18:02:00,2013-06-28 20:46:00
2007.0,8.0,California,WECC,West,cold,-0.6,435.0,severe weather,,,13.99,25919908.0,14684071.0,94.95,4303.7,5.28,29272,1994044,1.46797161948282,36250311.0,2007-08-31 12:45:00,2007-08-31 20:00:00
2015.0,6.0,California,WECC,West,warm,1.0,420.0,public appeal,,,16.2,21901510.0,15214454.0,94.95,4303.7,5.28,26426,2249711,1.17463976484091,39144818.0,2015-06-30 14:00:00,2015-06-30 21:00:00
2007.0,4.0,California,WECC,West,normal,-0.1,854.0,equipment failure,130.0,,11.74,19585631.0,14684071.0,94.95,4303.7,5.28,29272,1994044,1.46797161948282,36250311.0,2007-04-12 09:09:00,2007-04-12 23:23:00
2002.0,11.0,California,WECC,West,warm,1.2,5160.0,severe weather,270.0,939000.0,12.09,16962605.0,13625729.0,94.95,4303.7,5.28,28040,1688390,1.66075373580749,34871843.0,2002-11-06 22:00:00,2002-11-10 12:00:00
2011.0,3.0,California,WECC,West,cold,-0.7,133.0,system operability disruption,15.0,6800.0,11.91,21515349.0,14894339.0,94.95,4303.7,5.28,29137,1958105,1.48802030534624,37700034.0,2011-03-11 07:02:00,2011-03-11 09:15:00
2008.0,1.0,California,WECC,West,cold,-1.4,15180.0,severe weather,500.0,2606931.0,11.55,22619921.0,14826792.0,94.95,4303.7,5.28,29081,2002744,1.45205777673033,36604337.0,2008-01-04 04:00:00,2008-01-14 17:00:00
2001.0,1.0,California,WECC,West,cold,-0.7,2055.0,system operability disruption,500.0,,8.71,21744317.0,13530807.0,94.95,4303.7,5.28,18761,1647632,1.13866445905396,34479458.0,2001-01-17 01:45:00,2001-01-18 12:00:00
2010.0,2.0,California,WECC,West,warm,1.2,451.0,system operability disruption,1000.0,,11.83,19038040.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-02-19 20:30:00,2010-02-20 04:01:00
2001.0,5.0,California,WECC,West,normal,-0.2,140.0,public appeal,400.0,,9.82,19862257.0,13530807.0,94.95,4303.7,5.28,18761,1647632,1.13866445905396,34479458.0,2001-05-08 15:10:00,2001-05-08 17:30:00
2010.0,10.0,California,WECC,West,cold,-1.5,199.0,system operability disruption,500.0,,13.09,22506210.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-10-31 22:26:00,2010-11-01 01:45:00
2003.0,12.0,California,WECC,West,normal,0.3,721.0,severe weather,220.0,109750.0,11.26,20861667.0,13999457.0,94.95,4303.7,5.28,28280,1756127,1.61036189296104,35253159.0,2003-12-22 11:15:00,2003-12-22 23:16:00
2008.0,7.0,California,WECC,West,normal,-0.4,179.0,equipment failure,240.0,,13.62,26288469.0,14826792.0,94.95,4303.7,5.28,29081,2002744,1.45205777673033,36604337.0,2008-07-10 14:22:00,2008-07-10 17:21:00
2010.0,12.0,California,WECC,West,cold,-1.4,1524.0,system operability disruption,464.0,,12.17,22299203.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-12-14 07:36:00,2010-12-15 09:00:00
2013.0,7.0,California,WECC,West,normal,-0.3,78.0,intentional attack,0.0,0.0,15.78,25635015.0,15107549.0,94.95,4303.7,5.28,27856,2055578,1.35514196007157,38414128.0,2013-07-03 09:34:00,2013-07-03 10:52:00
2010.0,12.0,California,WECC,West,cold,-1.4,268.0,islanding,22.0,7077.0,12.17,22299203.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-12-03 21:32:00,2010-12-04 02:00:00
2010.0,3.0,California,WECC,West,warm,0.9,39.0,system operability disruption,324.0,,12.18,20861122.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-03-31 23:59:00,2010-04-01 00:38:00
2015.0,2.0,California,WECC,West,warm,0.5,1.0,intentional attack,,,14.39,18076185.0,15214454.0,94.95,4303.7,5.28,26426,2249711,1.17463976484091,39144818.0,2015-02-04 11:55:00,2015-02-04 11:56:00
2010.0,1.0,California,WECC,West,warm,1.3,14190.0,severe weather,290.0,1700000.0,12.29,20256041.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-01-18 11:30:00,2010-01-28 08:00:00
2002.0,2.0,California,WECC,West,normal,0.0,47.0,system operability disruption,300.0,255000.0,11.17,17781301.0,13625729.0,94.95,4303.7,5.28,28040,1688390,1.66075373580749,34871843.0,2002-02-27 10:48:00,2002-02-27 11:35:00
2004.0,10.0,California,WECC,West,warm,0.7,161.0,system operability disruption,103.0,59458.0,11.48,20927036.0,14051183.0,94.95,4303.7,5.28,29617,1829371,1.61897176679853,35574576.0,2004-10-28 15:27:00,2004-10-28 18:08:00
2004.0,12.0,California,WECC,West,warm,0.7,900.0,severe weather,100.0,95000.0,10.08,22930603.0,14051183.0,94.95,4303.7,5.28,29617,1829371,1.61897176679853,35574576.0,2004-12-27 07:50:00,2004-12-27 22:50:00
2010.0,1.0,California,WECC,West,warm,1.3,6070.0,severe weather,,147223.0,12.29,20256041.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-01-20 13:00:00,2010-01-24 18:10:00
2012.0,4.0,California,WECC,West,normal,-0.4,697.0,intentional attack,0.0,0.0,12.37,18947640.0,15010483.0,94.95,4303.7,5.28,27150,2004400,1.35452005587707,38056055.0,2012-04-17 06:11:00,2012-04-17 17:48:00
2008.0,12.0,California,WECC,West,cold,-0.7,234.0,system operability disruption,110.0,50000.0,11.64,22447753.0,14826792.0,94.95,4303.7,5.28,29081,2002744,1.45205777673033,36604337.0,2008-12-26 11:40:00,2008-12-26 15:34:00
2012.0,10.0,California,WECC,West,normal,0.3,14.0,islanding,3.0,2035.0,13.29,23816739.0,15010483.0,94.95,4303.7,5.28,27150,2004400,1.35452005587707,38056055.0,2012-10-14 10:36:00,2012-10-14 10:50:00
2003.0,12.0,California,WECC,West,normal,0.3,5910.0,severe weather,160.0,241000.0,11.26,20861667.0,13999457.0,94.95,4303.7,5.28,28280,1756127,1.61036189296104,35253159.0,2003-12-28 21:00:00,2004-01-01 23:30:00
2003.0,10.0,California,WECC,West,normal,0.3,34390.0,severe weather,,108000.0,10.72,21974546.0,13999457.0,94.95,4303.7,5.28,28280,1756127,1.61036189296104,35253159.0,2003-10-26 01:44:00,2003-11-18 22:54:00
2009.0,10.0,California,WECC,West,warm,0.9,40.0,system operability disruption,180.0,,13.23,22723895.0,14789510.0,94.95,4303.7,5.28,27376,1913674,1.43054668663524,36961229.0,2009-10-09 18:30:00,2009-10-09 19:10:00
2015.0,7.0,California,WECC,West,warm,1.2,166.0,severe weather,160.0,78164.0,17.4,24988989.0,15214454.0,94.95,4303.7,5.28,26426,2249711,1.17463976484091,39144818.0,2015-07-18 19:59:00,2015-07-18 22:45:00
2007.0,5.0,California,WECC,West,normal,-0.2,182.0,equipment failure,140.0,,12.24,21178613.0,14684071.0,94.95,4303.7,5.28,29272,1994044,1.46797161948282,36250311.0,2007-05-21 13:48:00,2007-05-21 16:50:00
2008.0,2.0,California,WECC,West,cold,-1.3,829.0,equipment failure,,,11.55,19970292.0,14826792.0,94.95,4303.7,5.28,29081,2002744,1.45205777673033,36604337.0,2008-02-01 06:00:00,2008-02-01 19:49:00
2015.0,12.0,California,WECC,West,warm,2.3,15.0,severe weather,24.0,9956.0,14.48,21384185.0,15214454.0,94.95,4303.7,5.28,26426,2249711,1.17463976484091,39144818.0,2015-12-10 03:53:00,2015-12-10 04:08:00
2004.0,8.0,California,WECC,West,warm,0.6,64.0,equipment failure,480.0,182000.0,12.16,24507429.0,14051183.0,94.95,4303.7,5.28,29617,1829371,1.61897176679853,35574576.0,2004-08-04 12:46:00,2004-08-04 13:50:00
2005.0,11.0,California,WECC,West,cold,-0.5,13.0,severe weather,136.0,,11.14,19907608.0,14280835.0,94.95,4303.7,5.28,27034,1902194,1.42120099211752,35827943.0,2005-11-03 18:47:00,2005-11-03 19:00:00
2012.0,6.0,California,WECC,West,normal,-0.1,245.0,intentional attack,,,14.67,22015226.0,15010483.0,94.95,4303.7,5.28,27150,2004400,1.35452005587707,38056055.0,2012-06-02 07:30:00,2012-06-02 11:35:00
2009.0,12.0,California,WECC,West,warm,1.3,1080.0,equipment failure,400.0,,12.21,21942679.0,14789510.0,94.95,4303.7,5.28,27376,1913674,1.43054668663524,36961229.0,2009-12-07 22:00:00,2009-12-08 16:00:00
2009.0,10.0,California,WECC,West,warm,0.9,390.0,severe weather,350.0,859554.0,13.23,22723895.0,14789510.0,94.95,4303.7,5.28,27376,1913674,1.43054668663524,36961229.0,2009-10-13 16:00:00,2009-10-13 22:30:00
2010.0,7.0,California,WECC,West,cold,-0.9,47.0,severe weather,522.0,,14.39,23616311.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-07-29 18:39:00,2010-07-29 19:26:00
2008.0,7.0,California,WECC,West,normal,-0.4,269.0,equipment failure,160.0,,13.62,26288469.0,14826792.0,94.95,4303.7,5.28,29081,2002744,1.45205777673033,36604337.0,2008-07-01 07:31:00,2008-07-01 12:00:00
2009.0,6.0,California,WECC,West,normal,0.4,400.0,islanding,1.0,70.0,14.13,22028050.0,14789510.0,94.95,4303.7,5.28,27376,1913674,1.43054668663524,36961229.0,2009-06-05 13:38:00,2009-06-05 20:18:00
2010.0,8.0,California,WECC,West,cold,-1.2,660.0,fuel supply emergency,,,14.28,24533682.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-08-02 12:00:00,2010-08-02 23:00:00
2011.0,3.0,California,WECC,West,cold,-0.7,213.0,system operability disruption,295.0,165000.0,11.91,21515349.0,14894339.0,94.95,4303.7,5.28,29137,1958105,1.48802030534624,37700034.0,2011-03-27 13:27:00,2011-03-27 17:00:00
2008.0,11.0,California,WECC,West,cold,-0.6,761.0,system operability disruption,250.0,140000.0,12.48,19377182.0,14826792.0,94.95,4303.7,5.28,29081,2002744,1.45205777673033,36604337.0,2008-11-07 11:13:00,2008-11-07 23:54:00
2005.0,12.0,California,WECC,West,cold,-0.7,8100.0,severe weather,800.0,1667316.0,11.15,21387224.0,14280835.0,94.95,4303.7,5.28,27034,1902194,1.42120099211752,35827943.0,2005-12-31 06:00:00,2006-01-05 21:00:00
2006.0,7.0,California,WECC,West,normal,0.1,180.0,severe weather,414.0,,15.17,25206304.0,14520869.0,94.95,4303.7,5.28,29047,1963442,1.4793918027627,36021202.0,2006-07-24 14:33:00,2006-07-24 17:33:00
2009.0,4.0,California,WECC,West,normal,-0.1,124.0,system operability disruption,512.0,280000.0,12.17,19983832.0,14789510.0,94.95,4303.7,5.28,27376,1913674,1.43054668663524,36961229.0,2009-04-23 17:54:00,2009-04-23 19:58:00
2012.0,7.0,California,WECC,West,normal,0.1,4320.0,fuel supply emergency,,0.0,14.26,23334005.0,15010483.0,94.95,4303.7,5.28,27150,2004400,1.35452005587707,38056055.0,2012-07-07 04:00:00,2012-07-10 04:00:00
2002.0,12.0,California,WECC,West,warm,1.1,2820.0,severe weather,56.0,385000.0,11.94,19022242.0,13625729.0,94.95,4303.7,5.28,28040,1688390,1.66075373580749,34871843.0,2002-12-19 06:00:00,2002-12-21 05:00:00
2012.0,12.0,California,WECC,West,normal,-0.2,3100.0,intentional attack,250.0,125000.0,12.67,20333685.0,15010483.0,94.95,4303.7,5.28,27150,2004400,1.35452005587707,38056055.0,2012-12-02 05:20:00,2012-12-04 09:00:00
2016.0,3.0,California,WECC,West,warm,1.6,49487.0,fuel supply emergency,0.0,0.0,14.34,20033300.0,15286023.0,94.95,4303.7,5.28,27735,2317466,1.19678131200199,39296476.0,2016-03-03 11:00:00,2016-04-06 19:47:00
2015.0,10.0,California,WECC,West,warm,2.0,989.0,severe weather,88.0,55677.0,15.7,24125319.0,15214454.0,94.95,4303.7,5.28,26426,2249711,1.17463976484091,39144818.0,2015-10-18 07:00:00,2015-10-18 23:29:00
2003.0,7.0,California,WECC,West,normal,0.1,125.0,equipment failure,200.0,1.0,13.84,23328704.0,13999457.0,94.95,4303.7,5.28,28280,1756127,1.61036189296104,35253159.0,2003-07-02 13:54:00,2003-07-02 15:59:00
2015.0,7.0,California,WECC,West,warm,1.2,44.0,islanding,,484.0,17.4,24988989.0,15214454.0,94.95,4303.7,5.28,26426,2249711,1.17463976484091,39144818.0,2015-07-27 03:52:00,2015-07-27 04:36:00
2012.0,8.0,California,WECC,West,normal,0.3,26.0,islanding,5.0,127.0,15.2,26232375.0,15010483.0,94.95,4303.7,5.28,27150,2004400,1.35452005587707,38056055.0,2012-08-04 03:55:00,2012-08-04 04:21:00
2005.0,7.0,California,WECC,West,normal,0.0,245.0,system operability disruption,206.0,133900.0,13.16,22741963.0,14280835.0,94.95,4303.7,5.28,27034,1902194,1.42120099211752,35827943.0,2005-07-22 13:55:00,2005-07-22 18:00:00
2015.0,3.0,California,WECC,West,warm,0.6,98.0,islanding,15.0,,14.28,19731468.0,15214454.0,94.95,4303.7,5.28,26426,2249711,1.17463976484091,39144818.0,2015-03-26 15:21:00,2015-03-26 16:59:00
2014.0,5.0,California,WECC,West,normal,-0.1,1.0,intentional attack,,,14.47,20712609.0,15079226.0,94.95,4303.7,5.28,26449,2118858,1.24826675501615,38792291.0,2014-05-08 08:39:00,2014-05-08 08:40:00
2011.0,6.0,California,WECC,West,normal,-0.3,0.0,intentional attack,0.0,0.0,13.96,21788563.0,14894339.0,94.95,4303.7,5.28,29137,1958105,1.48802030534624,37700034.0,2011-06-09 14:15:00,2011-06-09 14:15:00
2010.0,11.0,California,WECC,West,cold,-1.4,135.0,islanding,20.0,4.0,12.39,20114545.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-11-06 15:53:00,2010-11-06 18:08:00
2010.0,6.0,California,WECC,West,normal,-0.4,50.0,islanding,3.0,2650.0,13.91,22036601.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-06-06 04:45:00,2010-06-06 05:35:00
2010.0,9.0,California,WECC,West,cold,-1.4,1008.0,system operability disruption,526.0,,14.32,23995943.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-09-22 06:12:00,2010-09-22 23:00:00
2011.0,6.0,California,WECC,West,normal,-0.3,53.0,islanding,10.0,5314.0,13.96,21788563.0,14894339.0,94.95,4303.7,5.28,29137,1958105,1.48802030534624,37700034.0,2011-06-05 20:02:00,2011-06-05 20:55:00
2001.0,3.0,California,WECC,West,normal,-0.4,554.0,public appeal,700.0,,9.89,21351409.0,13530807.0,94.95,4303.7,5.28,18761,1647632,1.13866445905396,34479458.0,2001-03-19 11:46:00,2001-03-19 21:00:00
2011.0,2.0,California,WECC,West,cold,-1.0,1260.0,fuel supply emergency,,,12.21,19138651.0,14894339.0,94.95,4303.7,5.28,29137,1958105,1.48802030534624,37700034.0,2011-02-03 15:00:00,2011-02-04 12:00:00
2010.0,10.0,California,WECC,West,cold,-1.5,2895.0,severe weather,,73514.0,13.09,22506210.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-10-05 05:45:00,2010-10-07 06:00:00
2009.0,8.0,California,WECC,West,warm,0.5,89.0,public appeal,,,14.91,24681491.0,14789510.0,94.95,4303.7,5.28,27376,1913674,1.43054668663524,36961229.0,2009-08-31 10:31:00,2009-08-31 12:00:00
2015.0,6.0,California,WECC,West,warm,1.0,98.0,intentional attack,,0.0,16.2,21901510.0,15214454.0,94.95,4303.7,5.28,26426,2249711,1.17463976484091,39144818.0,2015-06-20 13:52:00,2015-06-20 15:30:00
2008.0,9.0,California,WECC,West,normal,-0.3,865.0,fuel supply emergency,300.0,,13.32,25582494.0,14826792.0,94.95,4303.7,5.28,29081,2002744,1.45205777673033,36604337.0,2008-09-08 22:03:00,2008-09-09 12:28:00
2011.0,6.0,California,WECC,West,normal,-0.3,128.0,intentional attack,,420.0,13.96,21788563.0,14894339.0,94.95,4303.7,5.28,29137,1958105,1.48802030534624,37700034.0,2011-06-04 01:17:00,2011-06-04 03:25:00
2007.0,5.0,California,WECC,West,normal,-0.2,230.0,equipment failure,150.0,,12.24,21178613.0,14684071.0,94.95,4303.7,5.28,29272,1994044,1.46797161948282,36250311.0,2007-05-10 09:57:00,2007-05-10 13:47:00
2008.0,7.0,California,WECC,West,normal,-0.4,252.0,severe weather,208.0,200000.0,13.62,26288469.0,14826792.0,94.95,4303.7,5.28,29081,2002744,1.45205777673033,36604337.0,2008-07-02 19:16:00,2008-07-02 23:28:00
2011.0,3.0,California,WECC,West,cold,-0.7,130.0,severe weather,150.0,54332.0,11.91,21515349.0,14894339.0,94.95,4303.7,5.28,29137,1958105,1.48802030534624,37700034.0,2011-03-21 12:35:00,2011-03-21 14:45:00
2010.0,12.0,California,WECC,West,cold,-1.4,5.0,islanding,9.0,6635.0,12.17,22299203.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-12-14 07:20:00,2010-12-14 07:25:00
2015.0,7.0,California,WECC,West,warm,1.2,157.0,islanding,30.0,70.0,17.4,24988989.0,15214454.0,94.95,4303.7,5.28,26426,2249711,1.17463976484091,39144818.0,2015-07-18 18:26:00,2015-07-18 21:03:00
2011.0,3.0,California,WECC,West,cold,-0.7,6914.0,severe weather,91.0,128000.0,11.91,21515349.0,14894339.0,94.95,4303.7,5.28,29137,1958105,1.48802030534624,37700034.0,2011-03-19 23:56:00,2011-03-24 19:10:00
2010.0,10.0,California,WECC,West,cold,-1.5,11.0,islanding,16.0,2674.0,13.09,22506210.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-10-27 17:16:00,2010-10-27 17:27:00
2012.0,12.0,California,WECC,West,normal,-0.2,13.0,system operability disruption,390.0,,12.67,20333685.0,15010483.0,94.95,4303.7,5.28,27150,2004400,1.35452005587707,38056055.0,2012-12-06 21:18:00,2012-12-06 21:31:00
2012.0,6.0,California,WECC,West,normal,-0.1,2880.0,fuel supply emergency,,,14.67,22015226.0,15010483.0,94.95,4303.7,5.28,27150,2004400,1.35452005587707,38056055.0,2012-06-19 05:30:00,2012-06-21 05:30:00
2004.0,5.0,California,WECC,West,normal,0.2,270.0,severe weather,662.0,940.0,10.86,18916761.0,14051183.0,94.95,4303.7,5.28,29617,1829371,1.61897176679853,35574576.0,2004-05-03 14:30:00,2004-05-03 19:00:00
2007.0,10.0,California,WECC,West,cold,-1.1,962.0,severe weather,280.0,20345.0,12.61,22667368.0,14684071.0,94.95,4303.7,5.28,29272,1994044,1.46797161948282,36250311.0,2007-10-26 06:44:00,2007-10-26 22:46:00
2012.0,10.0,California,WECC,West,normal,0.3,20.0,intentional attack,,,13.29,23816739.0,15010483.0,94.95,4303.7,5.28,27150,2004400,1.35452005587707,38056055.0,2012-10-05 17:30:00,2012-10-05 17:50:00
2001.0,5.0,California,WECC,West,normal,-0.2,108.0,system operability disruption,225.0,70848.0,9.82,19862257.0,13530807.0,94.95,4303.7,5.28,18761,1647632,1.13866445905396,34479458.0,2001-05-08 15:12:00,2001-05-08 17:00:00
2011.0,12.0,California,WECC,West,cold,-0.9,9855.0,severe weather,,91690.0,12.03,21808172.0,14894339.0,94.95,4303.7,5.28,29137,1958105,1.48802030534624,37700034.0,2011-12-01 00:45:00,2011-12-07 21:00:00
2001.0,5.0,California,WECC,West,normal,-0.2,75.0,public appeal,300.0,,9.82,19862257.0,13530807.0,94.95,4303.7,5.28,18761,1647632,1.13866445905396,34479458.0,2001-05-07 16:45:00,2001-05-07 18:00:00
2007.0,10.0,California,WECC,West,cold,-1.1,17.0,severe weather,700.0,300000.0,12.61,22667368.0,14684071.0,94.95,4303.7,5.28,29272,1994044,1.46797161948282,36250311.0,2007-10-22 14:05:00,2007-10-22 14:22:00
2007.0,10.0,California,WECC,West,cold,-1.1,21.0,severe weather,451.0,90323.0,12.61,22667368.0,14684071.0,94.95,4303.7,5.28,29272,1994044,1.46797161948282,36250311.0,2007-10-22 14:01:00,2007-10-22 14:22:00
2004.0,1.0,California,WECC,West,normal,0.3,1950.0,severe weather,170.0,263000.0,11.08,20188608.0,14051183.0,94.95,4303.7,5.28,29617,1829371,1.61897176679853,35574576.0,2004-01-01 07:30:00,2004-01-02 16:00:00
2008.0,12.0,California,WECC,West,cold,-0.7,11867.0,public appeal,5.0,,11.64,22447753.0,14826792.0,94.95,4303.7,5.28,29081,2002744,1.45205777673033,36604337.0,2008-12-13 15:30:00,2008-12-21 21:17:00
2001.0,3.0,California,WECC,West,normal,-0.4,141.0,system operability disruption,,25000.0,9.89,21351409.0,13530807.0,94.95,4303.7,5.28,18761,1647632,1.13866445905396,34479458.0,2001-03-20 11:50:00,2001-03-20 14:11:00
2007.0,10.0,California,WECC,West,cold,-1.1,959.0,system operability disruption,240.0,104000.0,12.61,22667368.0,14684071.0,94.95,4303.7,5.28,29272,1994044,1.46797161948282,36250311.0,2007-10-26 06:44:00,2007-10-26 22:43:00
2008.0,12.0,California,WECC,West,cold,-0.7,1035.0,islanding,1.0,638.0,11.64,22447753.0,14826792.0,94.95,4303.7,5.28,29081,2002744,1.45205777673033,36604337.0,2008-12-19 01:02:00,2008-12-19 18:17:00
2014.0,5.0,California,WECC,West,normal,-0.1,617.0,severe weather,3900.0,1400000.0,14.47,20712609.0,15079226.0,94.95,4303.7,5.28,26449,2118858,1.24826675501615,38792291.0,2014-05-16 10:43:00,2014-05-16 21:00:00
2007.0,4.0,California,WECC,West,normal,-0.1,1230.0,severe weather,200.0,158977.0,11.74,19585631.0,14684071.0,94.95,4303.7,5.28,29272,1994044,1.46797161948282,36250311.0,2007-04-12 00:32:00,2007-04-12 21:02:00
2004.0,2.0,California,WECC,West,normal,0.3,572.0,severe weather,220.0,,11.41,17876563.0,14051183.0,94.95,4303.7,5.28,29617,1829371,1.61897176679853,35574576.0,2004-02-17 14:25:00,2004-02-17 23:57:00
2014.0,2.0,California,WECC,West,cold,-0.5,324.0,fuel supply emergency,611.0,,13.65,18727999.0,15079226.0,94.95,4303.7,5.28,26449,2118858,1.24826675501615,38792291.0,2014-02-06 14:15:00,2014-02-06 19:39:00
2001.0,1.0,California,WECC,West,cold,-0.7,1835.0,system operability disruption,300.0,,8.71,21744317.0,13530807.0,94.95,4303.7,5.28,18761,1647632,1.13866445905396,34479458.0,2001-01-20 08:15:00,2001-01-21 14:50:00
2002.0,12.0,California,WECC,West,warm,1.1,6780.0,severe weather,180.0,1500000.0,11.94,19022242.0,13625729.0,94.95,4303.7,5.28,28040,1688390,1.66075373580749,34871843.0,2002-12-14 11:00:00,2002-12-19 04:00:00
2009.0,6.0,California,WECC,West,normal,0.4,900.0,fuel supply emergency,300.0,,14.13,22028050.0,14789510.0,94.95,4303.7,5.28,27376,1913674,1.43054668663524,36961229.0,2009-06-16 23:00:00,2009-06-17 14:00:00
2007.0,10.0,California,WECC,West,cold,-1.1,37.0,severe weather,199.0,68780.0,12.61,22667368.0,14684071.0,94.95,4303.7,5.28,29272,1994044,1.46797161948282,36250311.0,2007-10-22 14:06:00,2007-10-22 14:43:00
2015.0,12.0,California,WECC,West,warm,2.3,72.0,severe weather,29.0,9956.0,14.48,21384185.0,15214454.0,94.95,4303.7,5.28,26426,2249711,1.17463976484091,39144818.0,2015-12-10 06:01:00,2015-12-10 07:13:00
2015.0,5.0,California,WECC,West,warm,0.8,1.0,intentional attack,0.0,0.0,14.84,19259976.0,15214454.0,94.95,4303.7,5.28,26426,2249711,1.17463976484091,39144818.0,2015-05-11 08:32:00,2015-05-11 08:33:00
2010.0,11.0,California,WECC,West,cold,-1.4,251.0,islanding,22.0,7077.0,12.39,20114545.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-11-23 14:01:00,2010-11-23 18:12:00
2013.0,7.0,California,WECC,West,normal,-0.3,620.0,equipment failure,200.0,123000.0,15.78,25635015.0,15107549.0,94.95,4303.7,5.28,27856,2055578,1.35514196007157,38414128.0,2013-07-18 23:45:00,2013-07-19 10:05:00
2009.0,3.0,California,WECC,West,normal,-0.4,89.0,system operability disruption,150.0,,12.19,19875740.0,14789510.0,94.95,4303.7,5.28,27376,1913674,1.43054668663524,36961229.0,2009-03-08 22:16:00,2009-03-08 23:45:00
2009.0,7.0,California,WECC,West,warm,0.5,909.0,equipment failure,136.0,1.0,15.0,24414205.0,14789510.0,94.95,4303.7,5.28,27376,1913674,1.43054668663524,36961229.0,2009-07-21 05:34:00,2009-07-21 20:43:00
2015.0,4.0,California,WECC,West,warm,0.7,236.0,system operability disruption,,80000.0,12.69,19840018.0,15214454.0,94.95,4303.7,5.28,26426,2249711,1.17463976484091,39144818.0,2015-04-06 08:12:00,2015-04-06 12:08:00
2009.0,12.0,California,WECC,West,warm,1.3,326.0,system operability disruption,,,12.21,21942679.0,14789510.0,94.95,4303.7,5.28,27376,1913674,1.43054668663524,36961229.0,2009-12-08 06:34:00,2009-12-08 12:00:00
2007.0,9.0,California,WECC,West,cold,-0.9,300.0,severe weather,,,13.85,24974681.0,14684071.0,94.95,4303.7,5.28,29272,1994044,1.46797161948282,36250311.0,2007-09-03 12:30:00,2007-09-03 17:30:00
2008.0,11.0,California,WECC,West,cold,-0.6,751.0,severe weather,211.0,115500.0,12.48,19377182.0,14826792.0,94.95,4303.7,5.28,29081,2002744,1.45205777673033,36604337.0,2008-11-15 09:39:00,2008-11-15 22:10:00
2010.0,6.0,California,WECC,West,normal,-0.4,122.0,islanding,,,13.91,22036601.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-06-25 23:36:00,2010-06-26 01:38:00
2008.0,2.0,California,WECC,West,cold,-1.3,214.0,islanding,0.0,0.0,11.55,19970292.0,14826792.0,94.95,4303.7,5.28,29081,2002744,1.45205777673033,36604337.0,2008-02-09 11:59:00,2008-02-09 15:33:00
2012.0,2.0,California,WECC,West,cold,-0.5,193.0,islanding,1.0,1.0,12.46,19050378.0,15010483.0,94.95,4303.7,5.28,27150,2004400,1.35452005587707,38056055.0,2012-02-28 02:59:00,2012-02-28 06:12:00
2005.0,4.0,California,WECC,West,warm,0.5,8.0,severe weather,126.0,,10.91,18656348.0,14280835.0,94.95,4303.7,5.28,27034,1902194,1.42120099211752,35827943.0,2005-04-22 15:51:00,2005-04-22 15:59:00
2010.0,11.0,California,WECC,West,cold,-1.4,5227.0,severe weather,75.0,60000.0,12.39,20114545.0,14837724.0,94.95,4303.7,5.28,28360,1931514,1.46827825218973,37334079.0,2010-11-21 01:39:00,2010-11-24 16:46:00
